acceleration_rms_g,frequency_hz,normalized_frequency,frequency_over_unloaded_omega1,omega,transverse_peak,longitudinal_minimum,rotation_peak,periodicity_error,cycles,accepted_steps,rejected_steps,total_energy_change,material_dissipation,jump_dissipation,left_boundary_dissipation,right_boundary_dissipation,physical_root_work,sat_data_work,ledger_residual,relative_ledger_residual
0.5,8.9189385325009276,0.97742201040772836,0.95044164990392865,3.3417673528806868,0.53436226883460847,-0.18680736696894829,0.79745961072692573,0.00029500433472839926,150,48326,1324,0.00033060360663583754,0.04018225310583954,0.00022235395623206147,16.171900574384008,8.3235906225871185e-05,0.038972626595542147,16.17374632407045,7.0292948350925144e-08,4.3356668653062431e-09
0.5,9.153514800963368,1.0031291062778251,0.97543913753245159,3.4296589010567176,0.73997328241463733,-0.43061449234644833,1.2541574714703945,0.00023361534780202975,140,60495,1866,-0.00015078198783857744,0.10111570715595397,0.0012065904508804504,14.951544608394574,0.00044057517901594195,0.096817177544637145,14.957339505022237,1.6625712362383638e-08,1.1043824090326072e-09
0.5,9.29425674888396,1.0185529459179299,0.99043722376265586,3.4823924012403977,0.82063984191089745,-0.64901779374308788,1.5989489126183369,0.00042915672573595742,100,91590,2993,-0.00092676481683762191,0.16715705352044918,0.0030122460823009778,14.274371997823955,0.001024362145568936,0.16112638851676434,14.283512363704258,1.4253441449341153e-07,9.8670012550849401e-09
0.5,9.3880815849239401,1.0288351627461085,1.000435614450387,3.51754689555889,0.83985184634425092,-0.81774697298189059,1.858463818115117,0.00045679894259409437,80,98785,3357,-0.00085036402004234901,0.23293906934683162,0.0058027333196419787,13.848585135338233,0.0018123311442342796,0.23059730363958073,13.857691149784198,4.517051195307431e-07,3.2060519163143205e-08
0.5,9.4443822607033745,1.0350051256298216,1.0064352641826413,3.5386417556231495,0.84760289092769914,-0.92750086855952574,2.0322643471795536,0.00028632295216483861,80,112526,3383,3.4914372918137815e-05,0.28873384546394704,0.009223640796324593,13.609150841353024,0.0027242178386116759,0.29614047549014028,13.613725960222375,1.0241123096221827e-06,7.3624884491547158e-08
0.5,9.481935262861354,1.0391205403433936,1.0104370786586367,3.5527121964224544,0.85364945760934929,-1.0025888326542824,2.1558595241413028,0.00033180922367725962,60,116093,3575,-0.00049257241288369613,0.33614834020868495,0.012996242860291761,13.46305582597976,0.0037240929019711033,0.35641609516410627,13.459014153969227,1.6804044893348191e-06,1.2162808859425646e-07
0.5,9.5006827441908452,1.0411750674403546,1.0124348934234111,3.5597365436390356,0.85706019755721696,-1.0372649527613969,2.2160590505886617,5.62520006970324e-05,60,119235,3460,9.4301171247757054e-05,0.36251946330497553,0.015468410040561901,13.399482385099546,0.0043793106514580776,0.39516823628996811,13.386773747640607,1.8863372126531885e-06,1.3687020413034782e-07
