acceleration_rms_g,frequency_hz,normalized_frequency,frequency_over_unloaded_omega1,omega,transverse_peak,longitudinal_minimum,rotation_peak,periodicity_error,cycles,accepted_steps,rejected_steps,total_energy_change,material_dissipation,jump_dissipation,left_boundary_dissipation,right_boundary_dissipation,physical_root_work,sat_data_work,ledger_residual,relative_ledger_residual
0.20000000000000001,9.2192006676236176,1.0103273774149031,0.9824389148329048,3.4542702249212116,0.69916319376768443,-0.36502052564780829,1.1446319728833447,0.0014637050807453367,48,12479,753,-0.001004508989116637,0.08467623206515984,0.0010514200030438466,2.3402596590138569,0.00039067943598707918,0.08388564055439858,2.3414877828895349,5.8084997700547092e-08,2.3938973205137574e-08
0.20000000000000001,9.2379579276978383,1.012382975732101,0.98443777166409097,3.4612982360592084,0.71720262193695805,-0.39274102468788141,1.1924097671310618,0.0019994997962905492,28,11654,694,0.0021647712152021992,0.091977804618995254,0.0012632813732159759,2.3266147037514546,0.00045741446321771967,0.095008286432193681,2.3274697371757567,-4.8185864187644256e-08,1.9891146057076709e-08
0.20000000000000001,9.2567246421267875,1.0144396101470867,0.98643763599325174,3.4683297895754666,0.73713030658390721,-0.4265667175411505,1.2492798078647236,0.001367313294317718,48,10727,725,-0.0005557108650153797,0.10105616810129037,0.0015639457279014151,2.3127419389513659,0.00054860070667179942,0.10199546824472927,2.3133594842669871,-9.8895025502088174e-09,4.0934885302707217e-09
0.20000000000000001,9.2754915802661539,1.0164962690783801,0.98843752416198694,3.4753614269120319,0.74964603388117657,-0.44996887036496358,1.2878824479141637,0.0012334316851070337,28,10098,618,0.0022495884844035974,0.10755831229094483,0.0018058490189787071,2.3001103110815846,0.0006187299688077629,0.1123971012767202,2.2999456918861125,-2.3181137009942177e-09,9.6093876358049807e-10
0.20000000000000001,9.2942583914757559,1.0185529140995069,0.99043739880452331,3.4823930166902763,0.7628974897617129,-0.4770158528011097,1.3318391126718618,0.0011143114771388074,28,9988,580,0.0019792518343810794,0.11527494444341325,0.0021256616598581742,2.2879470988187931,0.00070809867391057708,0.12124193830168127,2.2867931128561936,4.2724814797168165e-09,1.7742605024218585e-09
0.20000000000000001,9.3130155547693221,1.0206085018105635,0.99243624532233365,3.4894209915662859,0.77251701589885735,-0.49863213396412243,1.3667632570084745,0.0011891822077263053,38,9254,572,0.00074071794358432363,0.12153071807600493,0.0024148868374161301,2.2768119098740942,0.00078582409723954743,0.12806053401277007,2.2742234994559007,2.3359668421818469e-08,9.7239410895510638e-09
0.20000000000000001,9.4071482044603787,1.0309244496373067,1.0024674379980285,3.5246908181752961,0.23587126786490265,-0.033038794467372345,0.33014985588344697,0.014233906623927373,78,2562,157,-0.0057055437241864682,0.0069921560361713517,6.040473594844772e-06,2.205786652652999,3.2909102631196122e-06,0.0013362080833931298,2.2057464875249666,-9.9259517938321551e-08,4.4857217074132418e-08
0.20000000000000001,9.426261364989946,1.0330190508991888,1.0045042211603301,3.5318521788725725,0.2385427235692682,-0.033805262984408002,0.3339610992960062,0.0016489856868101005,48,2059,119,0.00081301678233719477,0.0073730708832671485,6.7249004546521374e-06,2.1923983913738394,3.6384859578222142e-06,0.0082376553860189772,2.1923571728233924,1.4216444910175596e-08,6.4602737077880386e-09
0.20000000000000001,9.4453645269633029,1.0351125564245272,1.0065399388321334,3.5390097932889883,0.22619089815173199,-0.030332463369500573,0.31624456165276782,0.001712604418769692,28,1918,129,0.00067137884164014672,0.006620891120252697,5.4060863589247326e-06,2.1791039759619268,2.9521558308018886e-06,0.0073317863215043499,2.1790728063709279,1.1473576755349768e-08,5.2476914811181915e-09
0.20000000000000001,9.4644679126470734,1.0372060864661727,1.0085756803435106,3.5461674915257104,0.21529352085853259,-0.027432721341169364,0.30066649984936533,0.0017729366868422802,28,1931,141,0.00042072705712370428,0.0059994501992570361,4.4262013070946736e-06,2.165921146429421,2.4380204303367473e-06,0.0064506303541152629,2.1658975531072686,4.446155887904979e-09,2.0467049995735709e-09
