acceleration_rms_g,frequency_hz,normalized_frequency,frequency_over_unloaded_omega1,omega,transverse_peak,longitudinal_minimum,rotation_peak,periodicity_error,cycles,accepted_steps,rejected_steps,total_energy_change,material_dissipation,jump_dissipation,left_boundary_dissipation,right_boundary_dissipation,physical_root_work,sat_data_work,ledger_residual,relative_ledger_residual
0.20000000000000001,9.5026921292249327,1.041395274940669,1.0126490224052547,3.560489424408626,0.18924802607453006,-0.021118209624180428,0.26365986861854934,4.9932088217630177e-05,180,46366,2135,-1.7245999064496864e-05,0.0046517794688539357,3.2204289011134108e-06,2.1398741048320038,1.2630254445499954e-06,0.0046543628241967391,2.1398587016688384,5.7263104036309187e-08,2.6701931992807163e-08
